CALLER_SK,CALLER_KEY,FIRST_NAME,LAST_NAME,TITLE,DEPARTMENT,MANAGER,ACTIVE
"6,817,328,176",bc53f54b1bcd3d903f90a977b04bcbc5,Henry,Riva,Client Services Coordinator,eaa2f1471bcd3d903f90a977b04bcba1,58b2b5471bcd3d903f90a977b04bcb29,1
"6,544,336,341",ffa369e2db0ca5d0fd0762eb8a9619ad,Asher,Lamberti,Registered Nurse,,,1
"6,834,980,181",46ff74481bfdf5103f90a977b04bcb40,Alice,Adami,Nurse Practitioner,,,1
"6,973,305,406",b23650f51b845a141b5099751a4bcb1b,Lennox,Soldati,Front Desk Associate,,,0
"6,288,869,984",04ded6171b838d108ce8ddf1cd4bcb68,Barry,Leone,Registered Nurse,,,1
"6,967,048,795",5afb875e1b7706d0ebbbec65bd4bcba7,Aabroo,Savona,Customer Service Representative I,4392bd071bcd3d903f90a977b04bcba4,89e2f9871bcd3d903f90a977b04bcbbd,1
"5,703,039,506",d6489ac1dbce7f00a6393ceb7c961982,Charles,Naggi,Office Manager,,,0
"6,839,740,528",52743bd21bb1bd504f73a977b04bcbe3,Watorea,Sebastiani,Medical Assistant,,,1
"6,738,636,979",e4deb6dd1bede9501b5099751a4bcbb2,Djalu,Maestri,Nurse Practitioner,,,1
"6,826,003,408",585302f71b5df51415270d866e4bcb12,Ballina,Pastore,X-Ray Technologist,,,1
"6,682,685,886",743bbb5e1b2ce110e7aaa977b04bcb51,Alice,Fava,Medical Assistant,,,1
"6,322,477,095",01507c5e1b8195d0648799751a4bcb17,Savannah,Nascimbene,Medical Assistant,,,1
"6,856,504,614",4b250f8b1b163d5001ef99751a4bcbb2,Akuna,Nigro,X-Ray Technologist,,,1
"5,703,038,277",5b385e81dbce7f00a6393ceb7c9619b6,Heath,Cremonesi,Regional Medical Officer,,,1
"6,193,088,121",c4f5c0371b82f414ebbbec65bd4bcb28,Ashton,Rocca,Front Desk Associate,,,1
"6,817,328,503",0f34f1431b017d903f90a977b04bcb91,Thea,Garfagnini,Security Operations Manager,7333bd0b1bcd3d903f90a977b04bcbbc,273435431b017d903f90a977b04bcb66,1
"6,824,606,568",d67642cb1bddf110e7aaa977b04bcb37,Caleb,Milani,TCS (MSP) Team Member,39535d941b354250a729a977b04bcb09,c4a3f5cb1bcd3d903f90a977b04bcbdb,1
"6,824,606,355",730806471b113510e7aaa977b04bcb4c,Aurora,Nepi,"Head of Product, Vacation Rental",cb53f94b1bcd3d903f90a977b04bcb89,6234b1431b017d903f90a977b04bcb98,1
"6,985,703,899",c5fd7cc01be4de5039ffec65bd4bcb86,Lawson,Colombo,Controller,,,1
"6,817,328,319",aae3398f1bcd3d903f90a977b04bcbb5,Amelia,Savona,Claims Representative,fe92bd071bcd3d903f90a977b04bcb84,1cf3bd8f1bcd3d903f90a977b04bcb27,1
"6,358,198,408",bfdb85e11b971d90536eddf1cd4bcb57,Owen,Agnusdei,Registered Nurse,,,1
"5,703,037,896",c1689645dbce7f00a6393ceb7c961948,Jude,Fini,Manager of Creative Design,,,1
"5,796,265,217",3bac29401bf08894536eddf1cd4bcb73,Violet,Alessi,Registered Nurse,,,1
"6,817,328,013",6943b14b1bcd3d903f90a977b04bcb1a,Jax,Bassani,Key Account Manager,36559da91b2f7d90ebbbec65bd4bcba2,654439431b017d903f90a977b04bcb21,1
"5,796,265,476",a6bca1801bf08894536eddf1cd4bcb78,Sophie,Fermi,Physician Assistant,,,1
"6,817,328,054",84b3f10f1bcd3d903f90a977b04bcbeb,Allan,Villa,DBA Engineer,68a231471bcd3d903f90a977b04bcb90,9003b5c71bcd3d903f90a977b04bcb69,1
"5,981,059,693",da33a3531bebdc94536eddf1cd4bcbc8,Abilene,Bandoni,Physician,,,1
"6,894,220,883",57edc4d91b448210648799751a4bcb3c,Anmanari,Antonino,Nurse Practitioner,,,0
"6,817,330,177",c263fd4b1bcd3d903f90a977b04bcba4,Indiana,Riva,Executive Assistant,0e63fd4b1bcd3d903f90a977b04bcba0,55a271471bcd3d903f90a977b04bcbf5,1
"6,817,332,578",79d33d4f1bcd3d903f90a977b04bcb68,Joseph,Ferrero,Front End Developer,3623b50b1bcd3d903f90a977b04bcb7b,,1
"6,855,189,394",33586bca1b96f1501b5099751a4bcb9a,Aasimah,Neroni,Medical Assistant,,,1
"6,059,120,522",f8ca086e1bc3e850648799751a4bcbe3,Mia,Caruso,Medical Assistant,,,0
"6,322,476,951",95507c5e1b8195d0648799751a4bcb71,Florence,Lamberti,Registered Nurse,,,1
"6,939,118,127",d725fbf11bf28610beb01fca234bcb68,Harlow,Napoletani,Licensed Practical Nurse,,,1
"5,933,984,131",06b3d2f81b35dc508ce8ddf1cd4bcbe6,Indiana,Caruso,Physician,,,1
"6,619,841,066",b350e8ba1b98e9948ce8ddf1cd4bcb6b,Sofia,Caruso,Front Desk Associate,,,1
"5,703,039,027",37489ec1dbce7f00a6393ceb7c9619eb,Penelope,Nepi,Physician,,,1
"6,817,331,298",a983f98b1bcd3d903f90a977b04bcb84,Heidi,Sebastino,Medical Case Manager,82a2b1471bcd3d903f90a977b04bcbaf,b1d2b5871bcd3d903f90a977b04bcbf6,1
"5,703,039,254",42581a05dbce7f00a6393ceb7c961958,Madison,Rovigatti,Operations Manager,,,1
"6,908,333,236",3390fadc1b81ca10648799751a4bcb7c,Jasper,Adelardi,Sr Claims Technical Specialist,fe92bd071bcd3d903f90a977b04bcb84,3e5df77a1b41065039ffec65bd4bcbb9,1
"6,819,803,644",fffc2bbc1b513dd03f90a977b04bcbb5,Eden,Nepi,Nurse Practitioner,,,0
"6,793,391,535",9f4502871bcc31d03f90a977b04bcb13,Sophia,Tiraboschi,Medical Assistant,,,1
"6,980,941,596",e4213f111b1896d001ef99751a4bcbee,Mason,Porto,X-Ray Technologist,,,1
"6,869,511,147",79b1e56e1b367154ebbbec65bd4bcb4a,Peyton,Adelardi,Registered Nurse,,,0
"6,943,104,134",121aa2d51b4b8e1015270d866e4bcb48,Yindi,Serafin,Service Desk Tech I,,0bfe3f3e2bfce600965e35a119da153e,1
"6,942,513,520",619b82781bcf8e10b5731fca234bcb55,Jayden,Martinelli,Front Desk Associate,,,1
"6,910,145,331",813aa9161b418e10b92eec65bd4bcb67,Isabelle,Rovigatti,Account Administrator,aa555da91b2f7d90ebbbec65bd4bcbde,,1
"5,703,041,068",58685245dbce7f00a6393ceb7c9619ef,Karri,Morandi,Licensed Practical Nurse,,,1
"5,703,038,528",de489ac1dbce7f00a6393ceb7c9619a7,Connor,Naggi,X-Ray Technologist,,,1
"6,159,724,274",2c1a5a261b283890648799751a4bcb85,Sebastian,Manfredi,Regional Medical Officer,,,1
"6,347,698,255",7b4094fa1b6e91508ce8ddf1cd4bcbdd,Alkira,Nannini,Registered Nurse,,,1
"5,703,041,244",7938d681dbce7f00a6393ceb7c9619e4,Waratah,Nazario,Senior Director of Clinical Operations,,,1
"6,059,117,872",22cac86e1bc3e850648799751a4bcb86,Djalu,Ferro,Physician,,,1
"5,815,546,539",0a607ee41b6d801435c110a41a4bcb1e,Hazel,Roncalli,Physician - Virtualist,,,1
"5,703,040,936",3d58d605dbce7f00a6393ceb7c961944,Celyse,Greco,Physician,,,1
"5,703,041,196",db485ec1dbce7f00a6393ceb7c9619bd,Harvey,Tiraboschi,Patient Access Associate,,,1
"6,817,332,764",50137dc71bcd3d903f90a977b04bcb7a,Mila,Rovigatti,Account Administrator,aa555da91b2f7d90ebbbec65bd4bcbde,,1
"5,805,217,556",6b90f7821b85c81035c110a41a4bcb31,Ayla,Pesaro,Registered Nurse,,,1
"5,788,662,657",4ddcd01f1b9c40d0c67b10a41a4bcb20,Emma,Rizzo,Medical Assistant,,,1
"6,030,392,865",1019ade5dbb9e89414f662eb8a961963,Angus,Tosetti,X-Ray Technologist,,,1
"6,569,447,883",caa31b4c1bd4a994536eddf1cd4bcb37,Adina,fiore,Assistant Controller,,,1
"6,207,661,315",e0dda2871bb274101b5099751a4bcbf2,Barry,Fausti,Registered Nurse,,,1
"5,981,059,320",6633e3531bebdc94536eddf1cd4bcbbc,Karri,felice,Front Desk Associate,,,0
"6,811,886,930",909e53ee1b743d10e7aaa977b04bcb9f,Leo,Di,Medical Assistant,,,0
"6,875,933,727",17c497961b0ffd941b5099751a4bcb88,Leumeah,Nicolosi,Urgent Care Tech,,,0
"6,002,410,042",f5761a6d1ba860d035c110a41a4bcbe1,Aara,De,Nurse Practitioner,,,1
"6,911,369,244",2d801ae71b410690648799751a4bcb35,"Isabella, Isabel o Isabella",Barbieri,Assistance Coordinator,9b92fd071bcd3d903f90a977b04bcb1d,6273b58b1bcd3d903f90a977b04bcb43,1
"6,354,706,587",386264c61bc31550536eddf1cd4bcb57,Ruby,Sultana,Front Desk Associate,,,1
"6,322,476,828",0750fc5e1b8195d0648799751a4bcbbf,Nathan,Scarpa,Front Desk Associate,,,1
"6,929,543,908",970f52281b168e1060891fca234bcbc7,Emilia,Mazza,Front Desk Associate,,,1
"6,867,816,683",56a298ad1bb2b91401ef99751a4bcb12,Adeline,Sparacello,TCS (MSP) Team Member,1f0d3ad11b210e5001ef99751a4bcb77,,1
"6,159,724,146",8d1ada261b283890648799751a4bcb1c,Allora,Albano,Medical Assistant,,,1
"6,957,981,958",b74f085e1b63c65001ef99751a4bcbf3,Elliot,Nana,Assistance Coordinator,82a2b1471bcd3d903f90a977b04bcbaf,61c231871bcd3d903f90a977b04bcb66,1
"5,788,662,360",69dc541f1b9c40d0c67b10a41a4bcbad,Sadie,Aquila,Regional Lead Radiologic Technologist,,,0
"6,234,512,120",8c976ea01bacc910ebbbec65bd4bcb9c,Sophia o Sophie,Arrighi,,,0000a5380fafbec099c0384be1050e85,0
"5,703,039,258",b2581e05dbce7f00a6393ceb7c961907,Adeline,De,Regional Medical Officer,,,1
"6,193,088,314",afe580371b82f414ebbbec65bd4bcb25,Indiana,Sultana,Physician Assistant,,,1
"5,703,041,263",45385681dbce7f00a6393ceb7c9619cb,Madison,Caruso,Medical Assistant,,,0
"6,322,477,097",3070789e1b8195d0648799751a4bcb01,Aarzoo,Adamo,Front Desk Associate,,,1
"5,707,698,880",a120c943db0237008b5671598c961909,Elanora,Porto,Registered Nurse,,,0
"5,703,041,120",f3165605db4a7f00e06279888c961964,Badia,Parodi,Physician Assistant,,,1
"5,767,478,234",e02d79e9dbfbb700e06279888c961994,Isabelle,Rocchi,Regional Medical Officer,,,1
"6,888,439,135",dab752871b23b51439ffec65bd4bcb6e,Christian,Napoletani,Front Desk Associate,,,0
"6,867,623,373",8eb2dcad1bb2b91401ef99751a4bcb05,Abena,Salomon,Accounts Payable Specialist,7d33b90b1bcd3d903f90a977b04bcbcd,fbc3394f1bcd3d903f90a977b04bcbbf,1
"5,703,038,854",6b681285dbce7f00a6393ceb7c9619da,Matthew,Manfredi,Associate General Counsel,,,1
"6,336,028,418",c002fa2f1b35d154648799751a4bcb90,Badiha,Caivano,Nurse Practitioner,,,1
"6,817,331,468",7883b98b1bcd3d903f90a977b04bcb5b,Hunter,Ardovini,Receptionist,0792bd071bcd3d903f90a977b04bcbb5,2fe2fd871bcd3d903f90a977b04bcb52,1
"6,774,510,552",c171bd641b4fa19039ffec65bd4bcb61,Fletcher,Amato,Medical Assistant,,,1
"6,942,513,665",9d9b82781bcf8e10b5731fca234bcb09,Aurora,Tivoli,Physician,,,1
"6,993,647,525",dca244063334da10b03dca273e5c7bd4,Sophie,Cremonesi,Medical Assistant,,,1
"6,942,513,537",338b02781bcf8e10b5731fca234bcb58,Hailey,Albani,Front Desk Associate,,,1
"6,910,145,094",893aa9161b418e10b92eec65bd4bcbb5,Myaree,Rana,Account Administrator,aa555da91b2f7d90ebbbec65bd4bcbde,,1
"6,817,328,143",2db3f50f1bcd3d903f90a977b04bcb91,Ariana,Pagano,Lead Architect,b313b10b1bcd3d903f90a977b04bcb65,a8a339cb1bcd3d903f90a977b04bcbb9,1
"6,791,972,109",a1982ec61b44b990536eddf1cd4bcb68,Luella,Morello,X-Ray Technologist,,,1
"6,894,529,873",3926ae5d1bc8c2101b5099751a4bcb44,Kaiya,Genovese,Physician,,,1
"6,942,513,593",822a5f641b0f4e10b5731fca234bcb6b,Bahia,Antonini,Physician Assistant,,,1
"6,894,529,848",8e3542a51b880610ebbbec65bd4bcbf6,Madison,Bruno,Sr Accountant,f292bd071bcd3d903f90a977b04bcb60,42a258ad1bb2b91401ef99751a4bcbbf,1
"5,703,041,181",f04856c1dbce7f00a6393ceb7c9619fc,Maverick,Abbatantuono,Medical Assistant,,,0
"5,703,041,040",b4681645dbce7f00a6393ceb7c9619a5,Kuparr,Merlo,Operations Manager,,,1
"5,788,661,775",09ec105f1b9c40d0c67b10a41a4bcbe0,Arlo,Bagnoli,Operations Manager,,,1
"5,999,507,643",c92d1b271b90acd08ce8ddf1cd4bcb07,Aaina,Agnelli,Nurse Practitioner,,,1
"5,703,040,938",46581a05dbce7f00a6393ceb7c961945,Talia,Cipriani,Regional Medical Officer,,,1
"6,856,504,558",2ec358831bdab95001ef99751a4bcb36,Orana,Aleppo,Licensed Mental Health Counselor,,,0
"5,703,039,025",ab489ec1dbce7f00a6393ceb7c961954,Baraa,Cattaneo,Vice President of Clinical Services,,,1
"5,703,038,992",61589605dbce7f00a6393ceb7c961938,Mateo,Santini,Physician - Virtualist,,,1
"6,817,332,790",809331cb1bcd3d903f90a977b04bcbb1,Molly,Naggi,Sr Accountant/Analyst,f292bd071bcd3d903f90a977b04bcb60,33533d4b1bcd3d903f90a977b04bcb90,1
"6,159,724,203",090ad2261b283890648799751a4bcb5e,Iluka,Costanzo,Registered Nurse,,,1
"6,159,724,268",821a5e261b283890648799751a4bcbc4,Amelia,Amadei,Financial Data Analyst,,,0
"5,703,040,214",50689245dbce7f00a6393ceb7c961960,Lucas,Sinagra,X-Ray Technologist,,,1
"6,278,128,029",5bf3452a1b2e0590536eddf1cd4bcb2a,Jake,Siena,Physician,,,1
"6,817,328,212",44d3794f1bcd3d903f90a977b04bcb37,Ivy,Lecce,Sr Finance Transformation Analyst,ac62ae761bef4e50648799751a4bcb03,44d3794f1bcd3d903f90a977b04bcb1c,1
"5,703,041,106",1d389681dbce7f00a6393ceb7c9619f4,Ballina,Brambani,Physician Assistant,,,1
"6,322,476,704",6c70389e1b8195d0648799751a4bcb2a,Elizabeth,Mantovani,Medical Copywriter,,,0
"6,824,606,081",d7974e431b113510e7aaa977b04bcba3,Jasmine,Abbate,Customer Service Supervisor,4392bd071bcd3d903f90a977b04bcba4,1214b5031b017d903f90a977b04bcb60,1
"6,977,433,351",64cf4fab1bcc12101b5099751a4bcbf1,Victoria,Magro,Front Desk Associate,,,1
"6,026,174,673",309fb04e1b6568d08ce8ddf1cd4bcb92,Freya,Adalardi,Physician,,,1
"6,943,381,092",f1ae142d1b43865060891fca234bcbab,Alkira,Confortola,Front Desk Associate,,,1
"6,928,081,236",c5b8b5df1b4206109c661fca234bcba1,Mateo,Murgia,Marketing Specialist,,,1
"6,942,942,667",3ec3a4891b0342509c661fca234bcb82,Harry,Giunta,Marketing Coordinator,,,0
"6,942,513,666",ae8b8e381bcf8e10b5731fca234bcbe0,Allan,Aquila,Operations Manager,,,1
"6,950,180,114",079339751b53c65015270d866e4bcb87,Harvey,Sinagra,Nurse Practitioner,,,1
"6,729,955,697",914e9b7b1bbc6d90536eddf1cd4bcb33,Keira,Spada,Nurse Practitioner,,,1
"6,923,795,202",a6a5c4a31bbdca10a729a977b04bcbcb,Jasper,Cipriani,Front Desk Associate,,,1
"6,892,680,945",7a9caf931bf33d1039ffec65bd4bcb1c,Maya,Todaro,Medical Assistant,,,1
"6,287,694,739",ae63752e1b078510536eddf1cd4bcb67,Clancy,Necchi,Nurse Practitioner,,,1
"6,990,422,118",5ece5bff1b60d6d0ebbbec65bd4bcbfc,Elijah,Zangari,Customer Service Representative I,4392bd071bcd3d903f90a977b04bcba4,85b25cad1bb2b91401ef99751a4bcb95,1
"5,767,482,532",852d3de9dbfbb700e06279888c961946,Addison,Fiscella,Regional Medical Officer,,,1
"5,996,224,597",53c95bdd1bd86c94536eddf1cd4bcbfc,Arlo,Marchioni,Medical Assistant,,,1
"5,703,040,211",c4685245dbce7f00a6393ceb7c961972,Hazel,Accardi,Operations Manager,,,1
"6,207,662,063",8fdda6871bb274101b5099751a4bcbed,Finn,fiore,"Director of Operations, School Health",,,1
"6,322,476,927",1660349e1b8195d0648799751a4bcb77,Ciji,Pesaro,Medical Assistant,,,1
"6,886,680,441",cd3e57891babb990648799751a4bcb62,Adam,Vaccaro,Physician,,,1
"6,903,282,968",2fad6a7a1b604a101b5099751a4bcbba,Kyabra,Spada,Physician - Virtualist,,,1
"6,783,486,546",f6fb44b61b67e110ebbbec65bd4bcb55,Aalaa,Arrighi,"Executive Assistant, Regional Operations",,,1
"6,322,476,963",0b7030de1b8195d0648799751a4bcb4b,Grace,Mari,Physician Assistant,,,1
"6,906,241,396",fb8d42861bf4c21039ffec65bd4bcbcb,Hannah,Russo,Physician Assistant,,,1
"6,918,692,472",651decc31b6dca103f90a977b04bcb31,Kuparr,Nazario,TCS (MSP) Team Member,68a231471bcd3d903f90a977b04bcb90,,1
"6,916,549,442",08e549c91ba1061439ffec65bd4bcb3e,Abilene,Genovese,Licensed Clinical Social Worker,,,0
"5,703,039,268",8f381e81dbce7f00a6393ceb7c961907,Connor,Bellincioni,Vice President of Medical Education,,,1
"5,703,040,940",9e585a05dbce7f00a6393ceb7c961919,Adeline,Nannini,Physician,,,1
"6,278,127,977",6d04492a1b2e0590536eddf1cd4bcb8f,Molly,Greco,Medical Assistant,,,1
"6,817,332,226",c4a3f5cb1bcd3d903f90a977b04bcbdb,Luna,Scarsi,CloudOps Manager,39535d941b354250a729a977b04bcb09,e592cfab1bd3c2101b5099751a4bcb3b,1
"5,703,041,323",014896c1dbce7f00a6393ceb7c96199f,Yarran,Sebastino,X-Ray Technologist,,,1
"5,788,662,859",cbdc981f1b9c40d0c67b10a41a4bcb47,Aliyah,Magro,Physician,,,1
"6,278,128,049",1ae34de61b2e0590536eddf1cd4bcb41,Ellin,Franzese,Urgent Care Tech,,,0
"6,820,466,343",269638511b9d35d015270d866e4bcbca,Claire,Todaro,Director of Behavioral Health Operations,,,1
"6,817,332,568",e0a231471bcd3d903f90a977b04bcbbe,Aliyah,Corna,Sr Software Developer,1f0d3ad11b210e5001ef99751a4bcb77,8513bdc71bcd3d903f90a977b04bcb77,1
"6,942,513,613",bd8b8e381bcf8e10b5731fca234bcb1c,Kiara,Natale,Operations Manager,,,1
"6,010,757,561",1b103c3e1b706c9435c110a41a4bcb58,Ciji,Nicastro,Registered Nurse,,,1
"6,890,771,547",bc22d4711b333554648799751a4bcb7a,Bayan,Rizzo,Account Manager,5ec271871bcd3d903f90a977b04bcb91,d144f5431b017d903f90a977b04bcbb9,1
"5,703,038,128",f1381a81dbce7f00a6393ceb7c96191d,Harry,Antonelli,Medical Assistant,,,1
"6,207,662,009",b9dd26871bb274101b5099751a4bcbfc,Madeline,Rizzo,Registered Nurse,,,1
"5,767,482,152",e82d79e9dbfbb700e06279888c961945,Olivia,Guidi,Physician,,,1
"6,644,920,284",0fb60d00dbe0e1d4fd0762eb8a961931,Jasper,Baldovini,Physician,,,1
"6,907,732,655",b35efc6f1b78c21001ef99751a4bcbed,Araluen,Pesaresi,Medical Assistant,,,1
"6,815,662,026",35e975c11b81bd50e7aaa977b04bcbaf,Evelyn,Masin,Office Manager,,,0
"5,788,662,863",4aec145f1b9c40d0c67b10a41a4bcb3b,George,Romano,Front Desk Associate,,,0
"6,487,679,764",4cce7df3dbf3195014f662eb8a9619b1,Elanora,Corvi,Physician Assistant,,,1
"5,767,480,430",444d3d2ddbfbb700e06279888c961932,Mirri,fiore,Medical Assistant,,,1
"6,161,179,211",4f308fb31ba87010b92eec65bd4bcb25,Keira,Pittaluga,Front Desk Associate,,,1
"6,322,477,187",5c60709e1b8195d0648799751a4bcb5b,Jarrah,Ruzzier,Physician,,,1
"5,703,037,416",de585a05dbce7f00a6393ceb7c9619c8,Eva,Bertolini,Patient Access Associate,,,1
"6,903,592,294",c7e4245f1ba04e101b5099751a4bcb29,Abigail,Tiraboschi,Complaints Specialist,8cabc3a31b37bd1039ffec65bd4bcb01,d1b3f50f1bcd3d903f90a977b04bcb10,1
"6,915,895,766",24b2fe5c1bed4ad0b92eec65bd4bcb39,Zoe,Zunino,Physician,,,1
"6,193,088,139",a8f504371b82f414ebbbec65bd4bcb10,Basima,Bonomo,Medical Assistant,,,1
"6,867,816,747",85b25cad1bb2b91401ef99751a4bcb95,Celyse,Naggia,Sr Manager of Customer Service,4392bd071bcd3d903f90a977b04bcba4,89e2f9871bcd3d903f90a977b04bcbbd,1
"6,901,132,589",3029b7181ba40614648799751a4bcb41,Bridie,Milani,Regional Medical Officer,,,1
"6,953,070,596",dae4d6a31b13c2101b5099751a4bcbb6,Lara,Pisani,Nurse Practitioner,,,1
"6,334,777,659",46ab469e1b719598b92eec65bd4bcbc8,Waratah,De,Medical Assistant,,,1
"6,817,329,931",d0b3750f1bcd3d903f90a977b04bcb02,Ellin,Alduino,"Supervisor, Claims",fe92bd071bcd3d903f90a977b04bcb84,6da3f9cb1bcd3d903f90a977b04bcb8c,1
"6,912,518,704",d0f67a341b19c290ebbbec65bd4bcb95,Alyne,Aloia,SR BI Analyst,36a235471bcd3d903f90a977b04bcb07,fdb29cad1bb2b91401ef99751a4bcb93,1
"6,982,382,930",8a13d3fd1b98525039ffec65bd4bcba6,Gabriella,Di,Nurse Practitioner,,,1
"6,995,468,633",1e2f8ce793b0121031c702e548373c42,Penelope,Ferraro,TCS (MSP) Team Member,031d36151b210e5001ef99751a4bcbf9,01ece79d1b4e4a50a729a977b04bcba4,1
"5,703,041,142",f9485ac1dbce7f00a6393ceb7c961967,Matilda,Pagani,Operations Manager,,,1
"6,607,177,000",9f3dc6c21bd0e1948ce8ddf1cd4bcbb6,Alyne,Valerio,Physician Assistant,,,1
"5,703,041,312",9e385a81dbce7f00a6393ceb7c96199e,Emma,Turati,Operations Manager,,,1
"5,703,038,999",0e581a05dbce7f00a6393ceb7c96199c,Daisy,Episcopo,Operations Manager,,,1
"5,703,041,036",e068d245dbce7f00a6393ceb7c96192e,Kiara,Aggio,Regional Lead Radiologic Technologist,,,1
"6,344,363,910",94c1276b1b52d190b92eec65bd4bcbbb,Maria,rege,Licensed Practical Nurse,,,1
"5,796,265,518",f1bc21801bf08894536eddf1cd4bcbdc,Holden,Acciaioli,X-Ray Technologist,,,1
"6,895,149,602",316850961b440e10648799751a4bcb69,Ava,Roncalli,TCS (MSP) Team Member,1f0d3ad11b210e5001ef99751a4bcb77,bfa3f10f1bcd3d903f90a977b04bcb12,1
"5,989,614,684",426fcc9d1b846c9035c110a41a4bcb14,Adaliya,Rocca,X-Ray Technologist,,,1
"6,730,810,945",610bb6b81bcd6d14a729a977b04bcbf3,Archie,Campana,Registered Nurse,,,0
"6,817,329,371",ddd3f94f1bcd3d903f90a977b04bcba9,Hamish,Nepi,Channel Marketing Manager,f4d3f94f1bcd3d903f90a977b04bcb03,,1
"6,278,127,633",16f3c12a1b2e0590536eddf1cd4bcbaf,Lawson,Alessi,Nurse Practitioner,,,1
"6,278,127,759",6824856a1b2e0590536eddf1cd4bcb0d,Angoona,Fausti,Parent Coach,,,1
"6,340,373,844",eaae65b31b825910648799751a4bcb76,Indeko,Gismondi,Front Desk Associate,,,1
"6,773,099,297",4539edf61bb26d10ebbbec65bd4bcb4a,Elena,Dioli,Registered Nurse,,,1
"6,942,513,581",0a8b8e381bcf8e10b5731fca234bcb5f,Aase,Sciarra,Regional Medical Officer,,,1
"6,997,089,147",abc0ccf893851a1031c702e548373c52,Sara,Bruno,Nurse Practitioner,,,1
"6,797,392,784",6e1717091b507d103f90a977b04bcb8c,Jack,Fava,Regional Lead Radiologic Technologist,,,1
"5,703,038,053",4f381e81dbce7f00a6393ceb7c9619a3,"Isabella, Isabel o Isabella",Zangari,Physician,,,1
"5,703,037,849",fa38da81dbce7f00a6393ceb7c96192c,Finn,Ferrara,Registered Nurse,,,1
"5,703,039,477",ff285281dbce7f00a6393ceb7c961974,Ciji,Porto,Physician,,,0
"6,059,124,547",36ba446e1bc3e850648799751a4bcb4a,Thomas,Quattrocchi,Credentialing Coordinator,,,0
"6,279,249,087",45702cef1b22c990536eddf1cd4bcbb3,Ivy,Bartolomeo,Medical Assistant,,,0
"6,797,923,146",3aa0a86d1bd03150e7aaa977b04bcbf2,Basima,Ungaretti,Administrative Specialist,,,1
"5,703,041,209",5c4816c1dbce7f00a6393ceb7c96190d,Heidi,Natale,Licensed Practical Nurse,,,1
"6,908,333,208",aae24e501b01ca10648799751a4bcb0e,Ballina,Adelardi,Regional Lead Radiologic Technologist,,,0
"6,278,128,249",43e38de61b2e0590536eddf1cd4bcb26,Pedro,Di,Medical Assistant,,,1
"6,886,970,558",d966b5551b2bf99001ef99751a4bcb7f,Archer,De,Physician,,,0
"6,955,391,668",ba4bfa701b2f0e101b5099751a4bcb26,Badiha,De,Regional Operations Director,,,1
"5,981,059,457",2c432b531bebdc94536eddf1cd4bcb7d,Willow,Pontecorvo,Physician,,,1
"6,930,876,387",d323bffd1b9282d0088d0d866e4bcbef,Sydney,Alessi,Customer Service Representative I,4392bd071bcd3d903f90a977b04bcba4,0f04fdcf1bcd3d903f90a977b04bcbf1,1
"6,728,826,606",0ee7f62e1bbcad50536eddf1cd4bcba5,Aasiya,Antonelli,Registered Nurse,,,1
"6,322,477,227",5a70bc9e1b8195d0648799751a4bcb38,Molly,Amato,X-Ray Technologist,,,1
"6,911,595,794",402a5b371bcd8a50b92eec65bd4bcbb0,Avery,De,"Manager, Data Solutions",031d36151b210e5001ef99751a4bcbf9,01ece79d1b4e4a50a729a977b04bcba4,1
"6,942,513,608",222a9f641b0f4e10b5731fca234bcb03,Kyabra,Santini,Office Coordinator,,,0
"6,059,119,152",75ca886e1bc3e850648799751a4bcb5f,Inala,Baldinotti,Front Desk Associate,,,1
"6,278,127,781",27f3452a1b2e0590536eddf1cd4bcb90,Mia,Bartolomeo,Registered Nurse,,,1
"6,059,118,529",f7bac46e1bc3e850648799751a4bcb10,Collerina,fiore,Medical Biller,,,1
"6,788,179,223",7b32dc131b332550536eddf1cd4bcb30,Karri,Cavalcante,Data Scientist,,,1
"5,999,031,851",a553d69f1b546058536eddf1cd4bcb3f,Badra,Fiscella,Registered Nurse,,,1
"6,159,724,051",730ad6261b283890648799751a4bcbe2,Victoria,Russo,Accounts Receivable Representative,,,0
"5,788,662,483",51ec905f1b9c40d0c67b10a41a4bcb7f,Allan,Pastore,Regional Medical Officer,,,1
"5,703,039,248",f348dec1dbce7f00a6393ceb7c96191d,Edward,Sarno,Regional Operations Director,,,1
"6,003,426,088",b4a9a8da1be8e4908ce8ddf1cd4bcbbf,Jarrah,Caivano,Medical Assistant,,,1
"6,341,061,190",1e7015901b125d10b92eec65bd4bcbc5,Ava,Salvai,Physician,,,0
"6,817,330,696",c7c2b1871bcd3d903f90a977b04bcba7,Indeko,Calligaris,Case Manager - RN,3aa2f1471bcd3d903f90a977b04bcbdb,b1d2b5871bcd3d903f90a977b04bcbf6,1
"6,282,285,575",a1cb36b5db7685d014f662eb8a961962,Waru,Bertolini,Medical Director of Child and Adolescent Psychiatry/Psychoph,,,1
"6,207,661,525",49dd26871bb274101b5099751a4bcb17,Abla,Conti,Front Desk Associate,,,1
"5,796,265,313",45bcad401bf08894536eddf1cd4bcb37,Harlow,Gentile,Physician,,,1
"6,286,526,609",dda69e691b8b0110536eddf1cd4bcbc4,Adina,Genovese,Director of Compliance,,,1
"6,913,222,188",486c98a51bdd8e9001ef99751a4bcb5b,Bayan,Nespola,Front Desk Associate,,,1
